date,AAPL UW Equity,AXP UN Equity,BA UN Equity,CAT UN Equity,CSCO UW Equity,CVX UN Equity,DD UN Equity,DIS UN Equity,GE UN Equity,GS UN Equity,HD UN Equity,IBM UN Equity,INTC UW Equity,JNJ UN Equity,JPM UN Equity,KO UN Equity,MCD UN Equity,MMM UN Equity,MRK UN Equity,MSFT UW Equity,NKE UN Equity,PFE UN Equity,PG UN Equity,TRV UN Equity,UNH UN Equity,UTX UN Equity,V UN Equity,VZ UN Equity,WMT UN Equity,XOM UN Equity
2015-12-08,118.23,69.91,144.99,66.54,27.15,86.44,66.6,112.48,30.19,182.92,133.84,138.05,34.75,102.42,65.96,43.01,116.53,156.79,53.47,55.79,65.85,32.53,77.75,112.37,115.88,94.23,79.07,45.7,59.61,74.63
2015-12-09,115.62,69.86,144.24,65.91,26.73,87.6,74.49,111.47,30.47,180.71,131.9,136.61,34.81,102.15,65.46,42.66,116.58,156.05,52.82,54.98,64.42,32.29,77.7,111.04,115.05,94.16,77.88,45.36,59.13,75.63
2015-12-10,116.17,70.11,146.41,66.38,26.77,89.3,74.55,110.76,30.65,182.11,132.54,136.78,34.77,102.64,65.61,42.76,117.2,157.52,53.69,55.27,64.32,32.36,77.79,110.99,116.21,93.87,78.12,45.32,59.56,75.69
2015-12-11,113.18,68.86,144.62,65.43,26.16,86.44,70.44,108.04,30.26,176.56,130.44,134.57,34.27,101.68,64.07,42.27,116.08,154.83,52.15,54.06,63.145,32.06,77.78,109.76,115.98,93.3,76.11,44.82,59.36,74.34
2015-12-14,112.48,68.83,143.0,66.12,26.49,89.33,67.92,109.35,30.26,176.4,132.01,135.93,34.47,102.15,64.27,42.45,116.26,157.63,52.2,55.14,63.93,32.18,78.29,111.03,115.85,93.03,76.87,45.45,60.39,76.03
2015-12-15,110.49,70.15,146.53,66.75,26.85,92.76,66.5,112.16,30.32,182.01,131.29,137.79,35.18,104.13,66.1,43.07,116.93,148.13,52.9,55.2,64.305,32.26,79.68,113.18,117.61,93.26,78.62,45.55,59.64,79.43
2015-12-16,111.34,70.71,148.11,67.72,27.235,93.44,66.23,113.79,30.98,186.21,132.9,139.29,35.3,105.25,67.53,43.84,117.84,149.95,54.02,56.13,65.465,32.58,80.99,114.54,118.83,95.13,79.86,46.51,60.3,79.15
2015-12-17,108.98,69.57,145.56,64.9,26.72,90.54,65.23,112.01,30.55,182.61,131.35,136.75,34.91,103.64,66.28,43.49,117.5,148.85,52.66,55.7,65.11,32.33,80.29,113.27,119.22,93.87,78.69,46.1,58.98,77.96
2015-12-18,106.03,67.87,139.58,65.11,26.27,89.81,63.4,107.72,30.28,175.49,130.29,134.9,33.865,101.95,64.4,42.5,116.66,146.92,51.64,54.13,64.26,31.99,78.13,110.13,115.82,92.34,76.32,45.56,58.85,77.28
2015-12-21,107.33,68.4,140.9,65.24,26.635,89.24,63.82,106.59,30.4,177.75,131.31,135.5,34.24,101.58,65.54,42.78,117.69,147.48,51.87,54.83,64.9,32.46,78.95,110.94,117.41,93.61,77.17,45.9,59.55,77.26
2015-12-22,107.23,68.85,142.38,68.41,26.89,90.27,64.63,106.74,30.49,180.05,131.88,137.93,34.73,102.71,65.68,43.29,117.72,148.97,52.1,55.35,65.925,32.52,79.6,112.48,117.44,94.87,77.38,46.34,60.54,77.65
2015-12-23,108.61,69.97,144.06,69.89,27.4,93.81,66.03,105.56,30.95,182.95,133.11,138.54,35.0,103.49,66.73,43.67,118.8,151.16,52.98,55.82,64.355,32.56,79.92,113.21,118.69,96.3,78.56,46.95,61.09,80.19
2015-12-24,108.03,70.16,143.53,69.38,27.38,92.05,66.4,105.86,30.83,182.47,132.9,138.25,34.98,103.72,66.6,43.54,118.57,151.19,52.85,55.67,63.18,32.62,79.79,113.27,118.34,96.3,78.26,46.71,60.83,79.33
2015-12-28,106.82,69.76,144.54,68.58,27.31,90.36,66.47,107.25,30.9,181.62,132.68,137.61,34.93,103.22,66.38,43.49,118.75,151.22,52.84,55.95,63.81,32.42,79.92,113.48,118.33,96.09,78.53,46.75,60.75,78.74
2015-12-29,108.74,70.55,147.35,69.19,27.77,91.25,67.57,107.08,31.28,183.53,133.7,139.78,35.44,104.03,67.07,43.71,120.07,152.89,53.34,56.55,64.26,32.83,80.36,115.02,119.82,97.27,79.21,47.21,61.61,79.16
